Country Name,"Country Code","Series Name","Series Code","Time","Time Code","Value"
Lebanon,"LBN","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","6.88500000000001"
Lebanon,"LBN","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","6.76600000000001"
Lebanon,"LBN","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","6.648"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","96.488"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","96.04"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1962","YR1962","95.536"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1963","YR1963","94.971"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1964","YR1964","94.339"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1965","YR1965","93.634"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1966","YR1966","92.935"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1967","YR1967","92.575"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1968","YR1968","92.198"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1969","YR1969","91.804"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1970","YR1970","91.392"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1971","YR1971","90.961"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1972","YR1972","90.526"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1973","YR1973","90.095"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1974","YR1974","89.645"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1975","YR1975","89.178"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1976","YR1976","88.787"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1977","YR1977","88.728"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1978","YR1978","88.669"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1979","YR1979","88.61"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1980","YR1980","88.55"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1981","YR1981","88.49"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1982","YR1982","88.43"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1983","YR1983","88.37"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1984","YR1984","88.309"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1985","YR1985","88.248"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1986","YR1986","88.095"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1987","YR1987","87.606"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1988","YR1988","87.099"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1989","YR1989","86.575"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1990","YR1990","86.033"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1991","YR1991","85.473"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1992","YR1992","84.894"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1993","YR1993","84.297"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1994","YR1994","83.681"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1995","YR1995","83.045"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1996","YR1996","82.429"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1997","YR1997","81.951"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1998","YR1998","81.462"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","1999","YR1999","80.962"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2000","YR2000","80.452"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2001","YR2001","79.933"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2002","YR2002","79.403"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2003","YR2003","78.863"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2004","YR2004","78.311"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2005","YR2005","77.751"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2006","YR2006","77.18"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2007","YR2007","76.696"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2008","YR2008","76.204"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2009","YR2009","75.707"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2010","YR2010","75.202"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2011","YR2011","74.69"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2012","YR2012","74.296"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2013","YR2013","73.899"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2014","YR2014","73.498"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2015","YR2015","73.092"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2016","YR2016","72.683"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2017","YR2017","72.27"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","71.847"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","71.415"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","70.972"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2021","YR2021","70.52"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2022","YR2022","70.057"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2023","YR2023","69.585"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2024","YR2024","69.103"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2025","YR2025","68.61"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2026","YR2026","68.108"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2027","YR2027","67.595"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2028","YR2028","67.073"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2029","YR2029","66.541"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2030","YR2030","65.999"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2031","YR2031","65.448"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2032","YR2032","64.887"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2033","YR2033","64.317"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2034","YR2034","63.738"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2035","YR2035","63.15"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2036","YR2036","62.554"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2037","YR2037","61.949"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2038","YR2038","61.337"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2039","YR2039","60.718"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2040","YR2040","60.092"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2041","YR2041","59.461"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2042","YR2042","58.826"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2043","YR2043","58.189"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2044","YR2044","57.547"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2045","YR2045","56.903"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2046","YR2046","56.256"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2047","YR2047","55.607"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","54.956"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","54.303"
Lesotho,"LSO","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","53.649"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","81.368"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","80.709"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1962","YR1962","80.031"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1963","YR1963","79.336"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1964","YR1964","78.622"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1965","YR1965","77.892"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1966","YR1966","77.144"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1967","YR1967","76.378"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1968","YR1968","75.593"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1969","YR1969","74.793"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1970","YR1970","73.975"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1971","YR1971","73.14"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1972","YR1972","72.287"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1973","YR1973","71.419"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1974","YR1974","70.53"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1975","YR1975","69.618"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1976","YR1976","68.689"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1977","YR1977","67.748"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1978","YR1978","66.791"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1979","YR1979","65.819"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1980","YR1980","64.833"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1981","YR1981","63.837"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1982","YR1982","62.827"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1983","YR1983","61.806"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1984","YR1984","60.166"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1985","YR1985","57.627"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1986","YR1986","55.044"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1987","YR1987","52.433"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1988","YR1988","49.805"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1989","YR1989","47.186"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1990","YR1990","44.578"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1991","YR1991","42"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1992","YR1992","44.981"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1993","YR1993","47.991"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1994","YR1994","51.019"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1995","YR1995","54.04"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1996","YR1996","57.036"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1997","YR1997","56.696"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1998","YR1998","56.354"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","1999","YR1999","56.012"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2000","YR2000","55.669"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2001","YR2001","55.327"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2002","YR2002","54.983"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2003","YR2003","54.639"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2004","YR2004","54.294"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2005","YR2005","53.949"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2006","YR2006","53.604"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2007","YR2007","53.258"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2008","YR2008","52.912"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2009","YR2009","52.555"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2010","YR2010","52.187"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2011","YR2011","51.807"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2012","YR2012","51.417"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2013","YR2013","51.015"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2014","YR2014","50.603"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2015","YR2015","50.18"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2016","YR2016","49.746"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2017","YR2017","49.303"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","48.849"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","48.385"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","47.911"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2021","YR2021","47.427"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2022","YR2022","46.935"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2023","YR2023","46.433"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2024","YR2024","45.923"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2025","YR2025","45.404"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2026","YR2026","44.877"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2027","YR2027","44.343"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2028","YR2028","43.801"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2029","YR2029","43.254"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2030","YR2030","42.7"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2031","YR2031","42.141"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2032","YR2032","41.577"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2033","YR2033","41.011"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2034","YR2034","40.444"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2035","YR2035","39.877"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2036","YR2036","39.313"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2037","YR2037","38.752"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2038","YR2038","38.194"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2039","YR2039","37.639"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2040","YR2040","37.087"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2041","YR2041","36.538"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2042","YR2042","35.993"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2043","YR2043","35.452"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2044","YR2044","34.914"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2045","YR2045","34.38"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2046","YR2046","33.85"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2047","YR2047","33.324"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","32.802"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","32.284"
Liberia,"LBR","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","31.771"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","72.677"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","71.803"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1962","YR1962","70.911"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1963","YR1963","70.002"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1964","YR1964","69.076"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1965","YR1965","66.334"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1966","YR1966","63.302"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1967","YR1967","60.161"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1968","YR1968","56.93"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1969","YR1969","53.648"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1970","YR1970","50.329"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1971","YR1971","47.008"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1972","YR1972","43.708"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1973","YR1973","40.472"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1974","YR1974","38.763"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1975","YR1975","37.215"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1976","YR1976","35.69"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1977","YR1977","34.198"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1978","YR1978","32.735"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1979","YR1979","31.304"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1980","YR1980","29.906"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1981","YR1981","28.549"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1982","YR1982","27.227"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1983","YR1983","25.945"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1984","YR1984","24.7"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1985","YR1985","24.55"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1986","YR1986","24.495"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1987","YR1987","24.44"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1988","YR1988","24.386"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1989","YR1989","24.331"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1990","YR1990","24.277"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1991","YR1991","24.223"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1992","YR1992","24.168"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1993","YR1993","24.114"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1994","YR1994","24.06"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1995","YR1995","24.006"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1996","YR1996","23.952"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1997","YR1997","23.886"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1998","YR1998","23.807"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","1999","YR1999","23.716"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2000","YR2000","23.613"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2001","YR2001","23.498"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2002","YR2002","23.371"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2003","YR2003","23.232"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2004","YR2004","23.081"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2005","YR2005","22.92"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2006","YR2006","22.747"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2007","YR2007","22.563"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2008","YR2008","22.368"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2009","YR2009","22.163"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2010","YR2010","21.948"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2011","YR2011","21.723"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2012","YR2012","21.488"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2013","YR2013","21.244"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2014","YR2014","20.991"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2015","YR2015","20.73"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2016","YR2016","20.46"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2017","YR2017","20.183"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2018","YR2018","19.898"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2019","YR2019","19.607"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2020","YR2020","19.309"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2021","YR2021","19.006"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2022","YR2022","18.698"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2023","YR2023","18.394"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2024","YR2024","18.093"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2025","YR2025","17.796"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2026","YR2026","17.503"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2027","YR2027","17.214"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2028","YR2028","16.929"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2029","YR2029","16.647"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2030","YR2030","16.369"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2031","YR2031","16.095"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2032","YR2032","15.825"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2033","YR2033","15.558"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2034","YR2034","15.295"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2035","YR2035","15.036"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2036","YR2036","14.78"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2037","YR2037","14.528"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2038","YR2038","14.279"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2039","YR2039","14.034"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2040","YR2040","13.793"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2041","YR2041","13.555"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2042","YR2042","13.32"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2043","YR2043","13.089"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2044","YR2044","12.862"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2045","YR2045","12.637"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2046","YR2046","12.417"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2047","YR2047","12.199"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2048","YR2048","11.985"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2049","YR2049","11.774"
Libya,"LBY","Rural population (% of total population)","SP.RUR.TOTL.ZS","2050","YR2050","11.566"
Liechtenstein,"LIE","Rural population (% of total population)","SP.RUR.TOTL.ZS","1960","YR1960","79.563"
Liechtenstein,"LIE","Rural population (% of total population)","SP.RUR.TOTL.ZS","1961","YR1961","79.685"
